Date,Year,Month,beef_qty,veal_qty,milk_lag_y0m0,milk_lag_y0m1,milk_lag_y0m2,milk_lag_y0m3,milk_lag_y0m4,milk_lag_y0m5,milk_lag_y0m6,milk_lag_y0m7,milk_lag_y0m8,milk_lag_y0m9,milk_lag_y0m10,milk_lag_y0m11,milk_lag_y0m12,milk_lag_y1m1,milk_lag_y1m2,milk_lag_y1m3,milk_lag_y1m4,milk_lag_y1m5,milk_lag_y1m6,milk_lag_y1m7,milk_lag_y1m8,milk_lag_y1m9,milk_lag_y1m10,milk_lag_y1m11,milk_lag_y1m12,milk_lag_y2m1,milk_lag_y2m2,milk_lag_y2m3,milk_lag_y2m4,milk_lag_y2m5,milk_lag_y2m6,milk_lag_y2m7,milk_lag_y2m8,milk_lag_y2m9,milk_lag_y2m10,milk_lag_y2m11,milk_lag_y2m12,milk_lag_y3m1,milk_lag_y3m2,milk_lag_y3m3,milk_lag_y3m4,milk_lag_y3m5,milk_lag_y3m6,milk_lag_y3m7,milk_lag_y3m8,milk_lag_y3m9,milk_lag_y3m10,milk_lag_y3m11,milk_lag_y3m12,milk_lag_y4m1,milk_lag_y4m2,milk_lag_y4m3,milk_lag_y4m4,milk_lag_y4m5,milk_lag_y4m6,milk_lag_y4m7,milk_lag_y4m8,milk_lag_y4m9,milk_lag_y4m10,milk_lag_y4m11,milk_lag_y4m12,milk_lag_y5m1,milk_lag_y5m2,milk_lag_y5m3,milk_lag_y5m4,milk_lag_y5m5,milk_lag_y5m6,milk_lag_y5m7,milk_lag_y5m8,milk_lag_y5m9,milk_lag_y5m10,milk_lag_y5m11,milk_lag_y5m12,milk_lag_y6m1,milk_lag_y6m2,milk_lag_y6m3,milk_lag_y6m4,milk_lag_y6m5,milk_lag_y6m6,milk_lag_y6m7,milk_lag_y6m8,milk_lag_y6m9,milk_lag_y6m10,milk_lag_y6m11,milk_lag_y6m12,milk_lag_y7m1,milk_lag_y7m2,milk_lag_y7m3,milk_lag_y7m4,milk_lag_y7m5,milk_lag_y7m6,milk_lag_y7m7,milk_lag_y7m8,milk_lag_y7m9,milk_lag_y7m10,milk_lag_y7m11,milk_lag_y7m12
11/1/2016,2016,11,2240,7,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763,15060,15415,15039,15732,16011,15928,16792,16130,16471,14738,16123,15908,15213
12/1/2016,2016,12,2173,7,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763,15060,15415,15039,15732,16011,15928,16792,16130,16471,14738,16123,15908
1/1/2017,2017,1,2119,6,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763,15060,15415,15039,15732,16011,15928,16792,16130,16471,14738,16123
2/1/2017,2017,2,1934,6,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763,15060,15415,15039,15732,16011,15928,16792,16130,16471,14738
3/1/2017,2017,3,2250,6,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763,15060,15415,15039,15732,16011,15928,16792,16130,16471
4/1/2017,2017,4,1963,6,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763,15060,15415,15039,15732,16011,15928,16792,16130
5/1/2017,2017,5,2163,6,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763,15060,15415,15039,15732,16011,15928,16792
6/1/2017,2017,6,2280,6,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763,15060,15415,15039,15732,16011,15928
7/1/2017,2017,7,2108,6,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763,15060,15415,15039,15732,16011
8/1/2017,2017,8,2402,6,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763,15060,15415,15039,15732
9/1/2017,2017,9,2226,6,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763,15060,15415,15039
10/1/2017,2017,10,2303,6,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763,15060,15415
11/1/2017,2017,11,2291,6,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763,15060
12/1/2017,2017,12,2148,7,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013,15763
1/1/2018,2018,1,2279,7,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750,16013
2/1/2018,2018,2,1984,6,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607,14750
3/1/2018,2018,3,2204,6,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419,16607
4/1/2018,2018,4,2118,6,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042,16419
5/1/2018,2018,5,2307,6,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356,17042
6/1/2018,2018,6,2301,6,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447,16356
7/1/2018,2018,7,2232,6,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105,16447
8/1/2018,2018,8,2430,7,18247,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550,16105
9/1/2018,2018,9,2158,6,17396,18247,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914,15550
10/1/2018,2018,10,2431,7,17872,17396,18247,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514,15914
11/1/2018,2018,11,2315,7,17330,17872,17396,18247,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160,15514
12/1/2018,2018,12,2116,7,18170,17330,17872,17396,18247,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396,16160
1/1/2019,2019,1,2310,7,18612,18170,17330,17872,17396,18247,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075,16396
2/1/2019,2019,2,1987,6,16966,18612,18170,17330,17872,17396,18247,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990,15075
3/1/2019,2019,3,2117,6,18847,16966,18612,18170,17330,17872,17396,18247,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657,16990
4/1/2019,2019,4,2262,6,18435,18847,16966,18612,18170,17330,17872,17396,18247,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279,16657
5/1/2019,2019,5,2328,6,19062,18435,18847,16966,18612,18170,17330,17872,17396,18247,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514,17279
6/1/2019,2019,6,2227,6,18228,19062,18435,18847,16966,18612,18170,17330,17872,17396,18247,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478,16514
7/1/2019,2019,7,2361,6,18379,18228,19062,18435,18847,16966,18612,18170,17330,17872,17396,18247,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425,16478
8/1/2019,2019,8,2373,6,18275,18379,18228,19062,18435,18847,16966,18612,18170,17330,17872,17396,18247,18331,18280,19122,18425,18988,16976,18431,18075,17265,17765,17131,18037,18270,18073,18958,18357,18758,16698,18140,17858,17139,17554,16985,17693,17903,17774,18614,17956,18404,16900,17671,17423,16667,17106,16595,17391,17659,17510,18434,17795,18077,16169,17682,17337,16555,17066,16511,17223,17434,17329,18104,17484,17832,15897,17276,16772,15998,16462,15839,16796,16794,16948,17829,17260,17681,15762,17119,16860,16015,16277,15713,16431,16610,16712,17631,17257,17746,16342,17048,16569,15820,16272,15780,16425
